<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20200506,000000,300.4800000,303.2400000,298.8700000,300.5100000,2929173
20200507,000000,303.2500000,305.1700000,302.0000000,303.7500000,2169477
20200508,000000,305.6400000,310.2800000,304.3100000,310.1500000,2567555
20200511,000000,308.1000000,317.0500000,307.2400000,315.0200000,2506410
20200512,000000,317.8300000,319.6800000,310.9400000,311.3500000,3153945
20200513,000000,312.1500000,315.9400000,303.2600000,307.3700000,4706198
20200514,000000,304.3800000,309.7900000,301.5800000,309.7300000,3726209
20200515,000000,300.4000000,307.9000000,300.2800000,307.6900000,3336046
20200518,000000,313.1700000,316.5000000,310.3300000,314.9500000,2804300
20200519,000000,315.0300000,318.5100000,313.0100000,313.0300000,2318803
20200520,000000,316.6800000,319.5200000,316.2200000,319.2800000,2593852
20200521,000000,318.6700000,320.8900000,315.8700000,316.8000000,2403270
20200522,000000,315.7700000,319.2000000,315.3500000,318.8100000,1980616
20200526,000000,323.4800000,324.2000000,316.5000000,316.8400000,2334767
20200527,000000,316.1400000,318.6500000,313.1000000,318.1600000,2545605
20200528,000000,316.7700000,323.4400000,315.6900000,318.2500000,3140163
20200529,000000,319.2500000,321.1400000,316.4900000,317.9200000,3445901
20200601,000000,317.8600000,322.3500000,317.2300000,321.8100000,1613212
20200602,000000,320.9200000,323.4400000,318.9300000,323.4200000,1432015
20200603,000000,324.7000000,326.0100000,322.3100000,325.1200000,1689136
20200604,000000,324.5600000,325.6200000,320.7900000,322.2300000,1487055
20200605,000000,323.4200000,331.7500000,323.3000000,331.4000000,2653653
20200608,000000,330.3400000,333.5900000,327.3400000,333.4800000,1404476
20200609,000000,332.1100000,345.6000000,332.0100000,343.8200000,2345662
20200610,000000,348.0500000,354.7600000,346.1000000,352.8900000,3128192
20200611,000000,349.2800000,351.0400000,335.4800000,335.8500000,3270451
20200612,000000,344.7200000,347.8000000,334.2500000,338.5300000,3090663
20200615,000000,333.2600000,345.0000000,332.5800000,343.0700000,1908325
20200616,000000,351.4600000,353.2000000,344.7700000,352.2600000,2508206
20200617,000000,355.1500000,355.3000000,351.2400000,351.2400000,1799974
20200618,000000,351.5100000,353.4300000,349.2400000,351.4200000,1469168
20200619,000000,354.6400000,356.5600000,345.1500000,349.5500000,3452870
20200622,000000,351.3000000,359.4500000,351.2200000,358.8600000,1669703
20200623,000000,364.0200000,372.3800000,362.3000000,366.5500000,2364980
20200624,000000,365.0400000,368.7400000,358.5300000,359.9200000,2243324
20200625,000000,360.5500000,365.0000000,357.6000000,364.8800000,1986456
20200626,000000,364.5900000,365.2900000,353.0300000,353.4300000,2578654
20200629,000000,353.5000000,362.1500000,351.2800000,362.0300000,1795701
20200630,000000,360.0800000,365.9800000,360.0000000,364.4900000,1554627
20200701,000000,365.1200000,367.3600000,363.9100000,364.1100000,1586796
20200702,000000,367.7600000,370.4600000,363.7300000,364.1200000,1567926
20200706,000000,369.9300000,375.7800000,369.8700000,373.8100000,1399249
20200707,000000,375.6100000,378.6000000,372.2300000,372.6400000,1474101
20200708,000000,376.7500000,381.4600000,376.4200000,381.2900000,1484935
20200709,000000,385.0900000,385.1600000,378.6900000,382.5900000,1715059
20200710,000000,381.3400000,383.8900000,378.8300000,383.6200000,1272792
20200713,000000,389.1800000,399.8200000,381.0300000,381.9100000,2310311
20200714,000000,379.4400000,389.0000000,375.5100000,388.2200000,2277619
20200715,000000,395.9600000,396.9800000,386.0000000,391.0300000,1908390
20200716,000000,386.2200000,389.6000000,383.6200000,386.2300000,1483304
20200717,000000,387.5100000,388.4200000,383.4700000,385.1500000,1112480
20200720,000000,385.7200000,393.9200000,384.2900000,393.4100000,1380651
20200721,000000,396.7500000,396.7500000,387.0400000,388.0500000,1312089
20200722,000000,386.9500000,391.8700000,386.4200000,389.0900000,1098331
20200723,000000,387.9100000,388.2500000,368.0900000,371.4400000,2396333
20200724,000000,363.9500000,371.8800000,356.9600000,370.4500000,2564372
20200727,000000,374.9500000,379.6000000,373.9500000,379.2400000,1191641
20200728,000000,377.0600000,378.1700000,373.0100000,373.0200000,871308
20200729,000000,375.1500000,380.9000000,375.1500000,380.2600000,763239
20200730,000000,376.7500000,385.1500000,375.0700000,384.8800000,1237484
20200731,000000,411.5350000,425.6400000,403.3300000,425.0200000,4278333
20200803,000000,432.7700000,446.5200000,431.5700000,435.5800000,2867938
20200804,000000,436.6400000,443.0800000,433.5900000,438.5300000,1362371
20200805,000000,437.7000000,441.5200000,435.6400000,440.4300000,1142398
20200806,000000,441.7500000,457.6500000,440.3400000,455.7800000,1852203
20200807,000000,452.9000000,453.9300000,441.2200000,444.4400000,2195266
20200810,000000,450.2400000,455.0900000,440.0000000,450.8800000,1759626
20200811,000000,447.9700000,449.8300000,436.5000000,437.4400000,1503128
20200812,000000,441.9000000,453.1000000,441.2000000,452.2400000,1392034
20200813,000000,457.7700000,464.1500000,455.7400000,459.7100000,1875335
20200814,000000,459.3150000,459.9600000,452.1900000,459.8700000,1412514
20200817,000000,464.2700000,464.2800000,455.9000000,458.3400000,882380
20200818,000000,457.4400000,464.0000000,456.1000000,462.1000000,1012032
20200819,000000,463.9400000,468.6300000,462.4600000,462.6600000,1535058
20200820,000000,463.0000000,473.5600000,463.0000000,472.8500000,1316569
20200821,000000,477.0400000,499.4700000,477.0000000,497.4000000,4104874
20200824,000000,514.7400000,515.1200000,495.7900000,503.7700000,2743999
20200825,000000,498.7100000,500.7000000,492.2600000,499.5000000,1892303
20200826,000000,504.7800000,507.9500000,500.4100000,506.3200000,1337773
20200827,000000,508.5000000,509.9400000,495.3600000,500.1700000,1533509
20200828,000000,504.0100000,505.7700000,498.3250000,499.1800000,1842425
20200831,000000,127.5000000,131.0000000,126.3500000,128.7600000,8529816
20200901,000000,132.7600000,134.7900000,130.5300000,134.2700000,5306441
20200902,000000,137.5400000,137.9400000,127.0000000,131.4900000,7026127
20200903,000000,127.0000000,128.8300000,120.5000000,120.9300000,11098247
20200904,000000,120.1400000,123.6600000,110.9200000,120.9300000,14301208
20200908,000000,114.2300000,118.9800000,112.6800000,112.8300000,10102103
20200909,000000,117.2200000,119.1300000,115.3100000,117.1800000,6694729
20200910,000000,120.4600000,120.4900000,112.5000000,113.4100000,7778580
20200911,000000,114.6100000,115.2200000,110.0300000,111.9600000,8101585
20200914,000000,114.7000000,115.9100000,112.8100000,115.3500000,5316167
20200915,000000,118.4200000,118.7900000,113.6100000,115.5500000,6732524
20200916,000000,115.2300000,116.0000000,112.0500000,112.0500000,5726695
20200917,000000,109.6400000,112.1900000,108.7500000,110.3400000,7419896
20200918,000000,110.3800000,110.8600000,106.0900000,106.6700000,8767044
20200921,000000,104.5100000,110.1700000,103.1100000,110.1300000,7224980
20200922,000000,112.6800000,112.8500000,109.1800000,111.8100000,6674363
20200923,000000,111.6500000,112.1000000,106.7800000,107.1700000,5808889
20200924,000000,105.1400000,110.2400000,105.0000000,108.2000000,5938879
20200925,000000,108.4300000,112.4400000,107.6900000,112.2200000,6192190
20200928,000000,115.0100000,115.3100000,112.7800000,115.0000000,5704520
20200929,000000,114.5500000,115.3000000,113.5800000,114.1000000,3745371
20200930,000000,113.7700000,117.2400000,113.6600000,115.6300000,5945267
20201001,000000,117.6400000,117.7000000,115.8400000,116.7800000,4565974
20201002,000000,112.8500000,115.3700000,112.2300000,113.0100000,6897387
20201005,000000,113.9300000,116.6500000,113.5600000,116.5800000,3685283
20201006,000000,115.7400000,116.1100000,112.2500000,113.1200000,6637082
20201007,000000,114.6000000,115.5000000,114.1300000,115.0300000,3687932
20201008,000000,116.2700000,116.4000000,114.6000000,114.9300000,3258960
20201009,000000,115.2800000,117.0000000,114.9200000,116.9900000,5557908
20201012,000000,120.0700000,125.1800000,119.3000000,124.3000000,10232787
20201013,000000,125.2700000,125.3900000,119.7000000,121.0500000,10224301
20201014,000000,121.0000000,123.0200000,119.6200000,121.1800000,6236005
20201015,000000,118.7100000,121.2000000,118.1500000,120.7100000,4523269
20201016,000000,121.2800000,121.5400000,118.8100000,119.0400000,4759954
20201019,000000,119.9600000,120.4000000,115.6700000,116.0000000,4610588
20201020,000000,116.2000000,118.9800000,115.6500000,117.5000000,4761763
20201021,000000,116.5900000,118.7000000,116.5000000,116.8700000,4054455
20201022,000000,117.4100000,118.0400000,114.5900000,115.7600000,4897749
20201023,000000,116.3800000,116.5500000,114.2900000,115.0450000,4216081
20201026,000000,114.0000000,116.5400000,112.8900000,115.0800000,5401826
20201027,000000,115.4600000,117.2700000,114.5400000,116.5450000,4470865
20201028,000000,115.0500000,115.4300000,111.1500000,111.1500000,6409865
20201029,000000,112.3200000,116.9200000,112.2200000,114.7600000,5827054
20201030,000000,111.0800000,111.9800000,107.7400000,108.9000000,9909447
20201102,000000,109.1400000,110.6600000,107.3300000,108.7700000,5547023
20201103,000000,109.6600000,111.4600000,108.7300000,110.4000000,4774282
20201104,000000,114.1400000,115.5800000,112.3600000,114.9200000,8023981
20201105,000000,118.0400000,119.6200000,116.8800000,118.9600000,5676264
20201106,000000,118.3200000,119.1900000,116.1300000,118.7100000,4948971
20201109,000000,120.5000000,121.9800000,116.0700000,116.3200000,8297754
20201110,000000,115.5700000,117.5800000,114.1400000,115.9800000,6286448
20201111,000000,117.1800000,119.6200000,116.4700000,119.5100000,4948778
20201112,000000,119.6200000,120.5200000,118.5800000,119.2300000,5094436
20201113,000000,119.4600000,119.6700000,117.8800000,119.2300000,3615233
20201116,000000,118.9200000,120.9900000,118.1800000,120.3650000,4189521
20201117,000000,119.5300000,120.6700000,118.9600000,119.3900000,3377163
20201118,000000,118.6700000,119.8100000,118.0000000,118.0000000,3385493
20201119,000000,117.4500000,119.0300000,116.8100000,118.6400000,3721401
20201120,000000,118.6400000,118.7600000,117.3000000,117.3200000,3310098
20201123,000000,117.1700000,117.6200000,113.7550000,113.8500000,5455160
20201124,000000,113.9100000,115.8500000,112.5900000,115.1800000,5161229
20201125,000000,115.5400000,116.7500000,115.1800000,116.0300000,3411093
20201127,000000,116.5700000,117.4800000,116.2200000,116.6000000,2443571
20201130,000000,116.9400000,120.9600000,116.8200000,119.0600000,7242520
20201201,000000,121.0100000,123.4600000,120.0150000,122.6600000,6042871
20201202,000000,122.0400000,123.3700000,120.8900000,123.0800000,3922907
20201203,000000,123.5200000,123.7800000,122.2300000,122.9400000,3603297
20201204,000000,122.5500000,122.8600000,121.5200000,122.2400000,3374457
20201207,000000,122.3500000,124.5700000,122.2500000,123.7400000,4037598
20201208,000000,124.3400000,124.9700000,123.1000000,124.3700000,4328898
20201209,000000,124.4900000,125.9500000,121.0700000,121.7700000,5820036
20201210,000000,120.4700000,123.8700000,120.1600000,123.2200000,3646799
20201211,000000,122.4300000,122.7500000,120.5550000,122.4900000,4268337
20201214,000000,122.6000000,123.3400000,121.5500000,121.7700000,3111976
20201215,000000,124.2900000,127.9000000,124.1400000,127.8900000,8005838
20201216,000000,127.4100000,128.3700000,126.5600000,127.7900000,4154014
20201217,000000,128.9300000,129.5500000,128.0500000,128.7100000,4092789
20201218,000000,128.9100000,129.0700000,126.1250000,126.7100000,5926891
20201221,000000,125.0700000,128.3100000,123.4500000,128.2300000,5055467
20201222,000000,131.5800000,134.4000000,129.6600000,131.8800000,8387238
20201223,000000,132.1600000,132.4000000,130.7900000,130.9500000,3188006
20201224,000000,131.3400000,133.4600000,131.1000000,131.9900000,2336475
20201228,000000,133.9900000,137.3400000,133.5200000,136.7100000,5512636
20201229,000000,138.0500000,138.7800000,134.3600000,134.9200000,5142792
20201230,000000,135.5600000,135.9900000,133.4000000,133.7000000,4342167
20201231,000000,134.0800000,134.7200000,131.7250000,132.5800000,4020082
20210104,000000,133.5300000,133.6000000,126.7700000,129.4200000,5318401
20210105,000000,128.8900000,131.7300000,128.4500000,130.9500000,3184637
20210106,000000,127.7200000,131.0400000,126.3900000,126.5900000,6687455
20210107,000000,128.3600000,131.6200000,127.8800000,130.8600000,4433627
20210108,000000,132.4100000,132.6100000,130.2300000,131.9900000,4632465
20210111,000000,129.0200000,130.1600000,128.5000000,128.9900000,4014020
20210112,000000,128.4800000,129.6900000,126.8700000,128.8100000,3942436
20210113,000000,128.6700000,131.4500000,128.5000000,130.9100000,4088720
20210114,000000,130.7600000,130.9900000,128.7900000,128.9300000,4471230
20210115,000000,128.7100000,130.2200000,127.0000000,127.0800000,5322420
20210119,000000,127.7200000,128.7000000,126.9400000,127.8300000,3636939
20210120,000000,128.5700000,132.4800000,128.5700000,131.9800000,4871596
20210121,000000,133.8200000,137.3300000,133.5900000,136.9000000,5397365
20210122,000000,136.2700000,139.8500000,135.0200000,138.9300000,5193638
20210125,000000,143.0400000,145.0900000,136.5900000,142.8900000,7384304
20210126,000000,143.5400000,144.3000000,141.3900000,143.1900000,4061697
20210127,000000,143.4200000,144.3000000,140.4100000,142.5300000,6480555
20210128,000000,139.5200000,141.9800000,136.7000000,137.0400000,7865620
20210129,000000,135.8000000,136.7200000,130.2200000,131.8000000,9483858
20210201,000000,133.6700000,135.3800000,130.9300000,134.0800000,5751151
20210202,000000,135.7200000,136.2900000,134.6100000,134.9600000,4062039
20210203,000000,135.6400000,135.6700000,133.6200000,133.9000000,3635817
20210204,000000,136.3300000,137.4000000,134.6000000,137.3900000,3991718
20210205,000000,137.3500000,137.4000000,135.8700000,136.7700000,3819087
20210208,000000,136.0300000,136.9500000,134.9500000,136.9200000,3565563
20210209,000000,136.6400000,137.8700000,135.8600000,136.0000000,3775386
20210210,000000,136.4800000,136.9900000,134.4100000,135.3400000,4138775
20210211,000000,135.9200000,136.3800000,133.7900000,135.1200000,3663482
20210212,000000,134.3500000,135.5200000,133.7000000,135.3900000,4033946
20210216,000000,135.4800000,136.0000000,132.8200000,133.1600000,4186784
20210217,000000,131.2700000,132.2100000,129.4700000,130.8500000,5404385
20210218,000000,129.2400000,129.9900000,127.4100000,129.7700000,5418157
20210219,000000,130.2000000,130.7000000,128.8000000,129.8700000,5166266
20210222,000000,128.0100000,129.7200000,125.6000000,126.0100000,5947723
20210223,000000,123.7700000,126.7050000,118.4000000,125.8500000,9358497
20210224,000000,124.9300000,125.5500000,122.2400000,125.2900000,6228371
20210225,000000,124.6300000,126.4450000,120.5500000,121.0000000,10414296
20210226,000000,122.5700000,124.8500000,121.2600000,121.2900000,10135340
20210301,000000,123.7400000,127.9300000,122.8100000,127.7900000,6593339
20210302,000000,128.4100000,128.7100000,125.0200000,125.1700000,5689279
20210303,000000,124.8100000,125.7100000,121.8500000,122.0600000,6346420
20210304,000000,121.7300000,123.6000000,118.6300000,120.2200000,12441541
20210305,000000,120.8550000,121.9300000,117.5700000,121.4100000,10121445
20210308,000000,120.9300000,120.9900000,116.2200000,116.4000000,9656374
20210309,000000,119.0400000,122.0600000,118.8000000,121.0800000,7643386
20210310,000000,121.5300000,122.1700000,119.4600000,119.9700000,6543276
20210311,000000,122.3300000,123.2000000,121.2600000,121.9500000,5026958
20210312,000000,120.4100000,121.1600000,119.1600000,121.0500000,4927547
